146.2688,-38.9925
146.2679,-38.9767
146.1854,-38.8700
146.1608,-38.8013
146.1204,-38.7959
146.1775,-38.8629
146.1025,-38.8246
146.0409,-38.8154
146.0071,-38.8333
146.0050,-38.8829
145.9241,-38.9104
145.8704,-38.7775
145.8016,-38.6971
145.7321,-38.6483
145.8033,-38.6629
145.8100,-38.6854
145.8450,-38.6988
145.8242,-38.6471
145.7375,-38.6379
145.6591,-38.6804
145.6083,-38.6863
145.5609,-38.6571
145.4825,-38.5579
145.4233,-38.5388
145.3716,-38.5396
145.3625,-38.5229
145.4183,-38.5146
145.4337,-38.4967
145.4162,-38.4734
145.4329,-38.4392
145.4167,-38.4079
145.5134,-38.4188
145.5454,-38.3834
145.5538,-38.3517
145.5154,-38.3400
145.5229,-38.2992
145.4979,-38.2784
145.4883,-38.2354
145.4383,-38.2154
145.4016,-38.2271
145.3434,-38.2163
145.3242,-38.2363
145.3054,-38.2250
145.3283,-38.2121
145.2575,-38.2196
145.2254,-38.3075
145.1946,-38.3025
145.2246,-38.3776
145.1862,-38.3775
145.2175,-38.3863
145.2333,-38.4138
145.1275,-38.3938
145.0479,-38.4375
145.0342,-38.4879
144.9384,-38.4996
144.9125,-38.4913
144.8901,-38.5038
144.8870,-38.4784
144.8401,-38.4338
144.6584,-38.3113
144.6534,-38.3029
144.7351,-38.3238
144.7717,-38.3596
144.8242,-38.3729
144.9291,-38.3504
144.9904,-38.3184
144.9855,-38.2976
145.0263,-38.2534
145.0321,-38.2150
145.1163,-38.1483
145.1237,-38.0917
145.1012,-38.0325
145.0591,-37.9929
145.0366,-37.9996
145.0179,-37.9842
144.9712,-37.8625
144.9283,-37.8429
144.8954,-37.8500
144.9146,-37.8667
144.9050,-37.8763
144.8717,-37.8621
144.8175,-37.8771
144.7950,-37.9304
144.7375,-37.9454
144.7000,-37.9779
144.6725,-37.9746
144.6896,-37.9792
144.6534,-38.0038
144.5967,-38.0079
144.5616,-38.0413
144.5183,-38.0496
144.5092,-38.0946
144.4808,-38.0788
144.4483,-38.0954
144.4483,-38.0829
144.4159,-38.0880
144.4037,-38.0792
144.4183,-38.0638
144.3663,-38.1092
144.3650,-38.1463
144.4183,-38.1579
144.4300,-38.1271
144.4825,-38.1679
144.5617,-38.1571
144.6358,-38.1096
144.6967,-38.1229
144.7238,-38.1492
144.7079,-38.2166
144.6983,-38.2238
144.7054,-38.2042
144.6866,-38.2021
144.6296,-38.2559
144.6408,-38.2696
144.6867,-38.2588
144.6633,-38.2788
144.6225,-38.2805
144.6175,-38.2955
144.5400,-38.2746
144.5074,-38.2825
144.5129,-38.2700
144.4958,-38.2655
144.5087,-38.2700
144.5033,-38.2938
144.4350,-38.2846
144.3341,-38.3279
144.2558,-38.3996
144.1350,-38.4388
144.1083,-38.4729
144.0417,-38.4779
143.9829,-38.5350
143.9779,-38.5675
143.9275,-38.5938
143.8666,-38.6754
143.8408,-38.6954
143.6850,-38.7396
143.6658,-38.7838
143.6192,-38.7980
143.5566,-38.8588
143.5083,-38.8588
143.4308,-38.7863
143.3616,-38.7571
143.3067,-38.7521
143.2600,-38.7754
143.2367,-38.7704
143.0817,-38.6538
143.0167,-38.6271
142.9391,-38.6313
142.8916,-38.6146
142.8979,-38.6000
142.8734,-38.5779
142.8879,-38.6042
142.8617,-38.6088
142.5150,-38.3979
142.4741,-38.4088
